action_modified,attack_attempted,attack_succeeded,capture_rate,collapsed,contamination_occurred,defense_active,defense_fired,elapsed_seconds,evaluated_yield_opportunities,extinct,final_population,final_u_sys_v2,honest_yield_opportunities,integrity_tamper_attempted,is_v2_mode,machine,max_total_suppression,min_resilience_stock,mode,n_candidates_v2,parameter_defense_active,parameter_population,ratified_yields,replicate,rollout_steps_v2,schema_version,seed,steps_completed,steps_requested,succession_blocked,survived,vector,yield_checks,yield_condition_blocked_count,yield_condition_met_count,yield_manipulated
True,True,True,0.0,True,False,False,False,17.779468200023985,0,True,0,2.747806408542492,0,False,True,laptop,1.0,0.31910548056137183,full,300,False,200,0,18,20,attack-v2-row-v1,988007370,108,300,False,False,sybil_capture,0,0,0,False
True,True,True,0.0,True,False,False,False,17.2411764000135,0,True,0,2.775384042110787,0,False,True,laptop,1.0,0.3037875074855343,full,300,False,100,0,18,20,attack-v2-row-v1,1172906983,107,300,False,False,sybil_capture,0,0,0,False
True,True,True,0.0,True,False,False,False,15.0306036999973,0,True,0,3.1289533362289115,0,False,True,laptop,1.0,0.28441931599607023,full,300,False,50,0,18,20,attack-v2-row-v1,1675396006,95,300,False,False,sybil_capture,0,0,0,False
True,True,True,0.0,True,False,False,False,15.819277499977034,0,True,0,3.006224214890484,0,False,True,laptop,1.0,0.2966046703342112,full,300,False,100,0,19,20,attack-v2-row-v1,775539615,99,300,False,False,sybil_capture,0,0,0,False
True,True,True,0.0,True,False,False,False,16.868143100000452,0,True,0,2.8884947610340106,0,False,True,laptop,1.0,0.32002066908974913,full,300,False,200,0,19,20,attack-v2-row-v1,1033735256,103,300,False,False,sybil_capture,0,0,0,False
True,True,True,0.0,True,False,False,False,17.093693200004054,0,True,0,2.8032390132404696,0,False,True,laptop,1.0,0.2979118935267747,full,300,False,50,0,19,20,attack-v2-row-v1,2014114879,106,300,False,False,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,48.800121999986004,0,False,308,64.90729604517638,0,False,True,laptop,1.0,0.2656379934381284,full,300,True,50,0,0,20,attack-v2-row-v1,400373737,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,48.774316900002304,0,False,353,73.93224820118147,0,False,True,laptop,1.0,0.29935871089234645,full,300,True,200,0,0,20,attack-v2-row-v1,933698142,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,48.93931109999539,0,False,298,60.13075642066633,0,False,True,laptop,1.0,0.32123003811900724,full,300,True,100,0,0,20,attack-v2-row-v1,1895945562,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,48.54959179999423,0,False,327,68.54765164025713,0,False,True,laptop,1.0,0.28473366465049815,full,300,True,200,0,1,20,attack-v2-row-v1,547541920,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,48.616576300002635,0,False,304,63.66208511210243,0,False,True,laptop,1.0,0.30022772181184043,full,300,True,50,0,1,20,attack-v2-row-v1,770773146,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,48.84242770000128,0,False,269,55.42805660821774,0,False,True,laptop,1.0,0.30376221513398,full,300,True,100,0,1,20,attack-v2-row-v1,1918558685,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,48.83655570002156,0,False,362,74.52092417915144,0,False,True,laptop,1.0,0.29063642530654965,full,300,True,200,0,2,20,attack-v2-row-v1,530656318,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,48.522168199997395,0,False,298,59.917507192862004,0,False,True,laptop,1.0,0.30912857099093793,full,300,True,50,0,2,20,attack-v2-row-v1,637895395,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,49.13372330000857,0,False,296,60.730177384419314,0,False,True,laptop,1.0,0.2811866439750737,full,300,True,100,0,2,20,attack-v2-row-v1,1709760827,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,47.70540899998741,0,False,294,60.40451729906596,0,False,True,laptop,1.0,0.2995630153782833,full,300,True,50,0,3,20,attack-v2-row-v1,1047724950,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,50.27264430001378,0,False,374,76.62056376996465,0,False,True,laptop,1.0,0.284092781858865,full,300,True,100,0,3,20,attack-v2-row-v1,1352798619,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,48.877304800000275,0,False,326,70.1166111084482,0,False,True,laptop,1.0,0.2804895406471997,full,300,True,200,0,3,20,attack-v2-row-v1,1367061398,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,48.990169600001536,0,False,305,64.54048479645537,0,False,True,laptop,1.0,0.2965509379631897,full,300,True,50,0,4,20,attack-v2-row-v1,403852422,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,48.80736320000142,0,False,301,63.5241825429819,0,False,True,laptop,1.0,0.2843735046085341,full,300,True,100,0,4,20,attack-v2-row-v1,544467440,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,49.339710500004,0,False,344,71.62598339931765,0,False,True,laptop,1.0,0.27027751439801906,full,300,True,200,0,4,20,attack-v2-row-v1,840441736,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,48.6991696000041,0,False,330,67.29536209790922,0,False,True,laptop,1.0,0.3075932298964809,full,300,True,100,0,5,20,attack-v2-row-v1,260957554,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,48.929549000022234,0,False,255,51.758139303127656,0,False,True,laptop,1.0,0.29050395692506786,full,300,True,200,0,5,20,attack-v2-row-v1,1535730271,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,48.4030536999926,0,False,256,53.41805459408614,0,False,True,laptop,1.0,0.31914153120593824,full,300,True,50,0,5,20,attack-v2-row-v1,1980962488,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,48.457831300009275,0,False,351,70.75365687915395,0,False,True,laptop,1.0,0.2941347412864941,full,300,True,50,0,6,20,attack-v2-row-v1,628452291,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,48.455995399999665,0,False,356,73.82428285331238,0,False,True,laptop,1.0,0.28574315772865927,full,300,True,100,0,6,20,attack-v2-row-v1,943484857,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,49.10892649999005,0,False,277,56.62544609860555,0,False,True,laptop,1.0,0.30174318627958585,full,300,True,200,0,6,20,attack-v2-row-v1,2119945640,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,48.706761000008555,0,False,280,56.55389694728795,0,False,True,laptop,1.0,0.30660006464563816,full,300,True,50,0,7,20,attack-v2-row-v1,733752187,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,49.36506119999103,0,False,351,73.4808250933791,0,False,True,laptop,1.0,0.30223972469782945,full,300,True,200,0,7,20,attack-v2-row-v1,1536373560,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,49.32767040000181,0,False,293,60.25876762045344,0,False,True,laptop,1.0,0.29700061736915473,full,300,True,100,0,7,20,attack-v2-row-v1,2135989686,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,49.23504660002072,0,False,259,52.50502015886788,0,False,True,laptop,1.0,0.294507183369524,full,300,True,200,0,8,20,attack-v2-row-v1,824162093,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,50.068888100009644,0,False,305,63.76595847870484,0,False,True,laptop,1.0,0.2988736782849843,full,300,True,50,0,8,20,attack-v2-row-v1,939055262,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,49.10332019999623,0,False,281,57.95461905028216,0,False,True,laptop,1.0,0.28798711104559205,full,300,True,100,0,8,20,attack-v2-row-v1,1221576106,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,49.106361400015885,0,False,273,55.68196696878116,0,False,True,laptop,1.0,0.29189227707828547,full,300,True,100,0,9,20,attack-v2-row-v1,999318225,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,49.15802010000334,0,False,253,53.7813209508651,0,False,True,laptop,1.0,0.2691682985068513,full,300,True,200,0,9,20,attack-v2-row-v1,1400378541,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,48.497921400005,0,False,276,57.41685938214199,0,False,True,laptop,1.0,0.304173041128615,full,300,True,50,0,9,20,attack-v2-row-v1,1991229380,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,48.85968429999775,0,False,366,74.34908361386374,0,False,True,laptop,1.0,0.27897490867826347,full,300,True,100,0,10,20,attack-v2-row-v1,231958757,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,48.936856000014814,0,False,303,63.43204057240196,0,False,True,laptop,1.0,0.31629736884776766,full,300,True,200,0,10,20,attack-v2-row-v1,1018235509,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,49.294762000004994,0,False,377,78.89816821715395,0,False,True,laptop,1.0,0.2778939000984196,full,300,True,50,0,10,20,attack-v2-row-v1,1888970577,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,48.32858479997958,0,False,363,76.36861774435503,0,False,True,laptop,1.0,0.3009304417447997,full,300,True,50,0,11,20,attack-v2-row-v1,1139084432,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,48.92321360000642,0,False,249,50.87478766291784,0,False,True,laptop,1.0,0.2848033137319849,full,300,True,100,0,11,20,attack-v2-row-v1,1170426141,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,49.26423519998207,0,False,327,67.9856153620858,0,False,True,laptop,1.0,0.30877127505076385,full,300,True,200,0,11,20,attack-v2-row-v1,1257900787,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,49.29138140002033,0,False,275,60.485626868127966,0,False,True,laptop,1.0,0.2968978570633039,full,300,True,200,0,12,20,attack-v2-row-v1,39148346,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,47.92314879997866,0,False,268,55.07373446592309,0,False,True,laptop,1.0,0.2943891484544971,full,300,True,50,0,12,20,attack-v2-row-v1,948688597,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,48.86928169999737,0,False,345,72.04113421777531,0,False,True,laptop,1.0,0.30208322967118234,full,300,True,100,0,12,20,attack-v2-row-v1,1202480180,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,48.47943150001811,0,False,286,59.166558752688395,0,False,True,laptop,1.0,0.29863313730267954,full,300,True,50,0,13,20,attack-v2-row-v1,65171981,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,48.924951499997405,0,False,288,60.291800363784986,0,False,True,laptop,1.0,0.29990922789571733,full,300,True,100,0,13,20,attack-v2-row-v1,1113397927,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,49.52205849997699,0,False,327,68.6841932545599,0,False,True,laptop,1.0,0.30575742691369706,full,300,True,200,0,13,20,attack-v2-row-v1,1509322250,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,48.19620130001567,0,False,316,63.383142443342585,0,False,True,laptop,1.0,0.3018855932156696,full,300,True,200,0,14,20,attack-v2-row-v1,1135728403,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,48.60569019999821,0,False,314,65.4274214817387,0,False,True,laptop,1.0,0.29917609605390594,full,300,True,50,0,14,20,attack-v2-row-v1,1324459727,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,49.24681499999133,0,False,254,52.43884519724538,0,False,True,laptop,1.0,0.31710443023800233,full,300,True,100,0,14,20,attack-v2-row-v1,2095784028,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,49.44285540000419,0,False,371,77.57949400588959,0,False,True,laptop,1.0,0.2895829843017266,full,300,True,100,0,15,20,attack-v2-row-v1,379574612,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,47.60814880000544,0,False,297,60.671535520323204,0,False,True,laptop,1.0,0.28576169811886526,full,300,True,50,0,15,20,attack-v2-row-v1,699784039,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,39.41088799998397,0,False,336,71.42160641472027,0,False,True,laptop,1.0,0.2784940893792713,full,300,True,200,0,15,20,attack-v2-row-v1,1552862316,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,38.548589700018056,0,False,285,59.20942763906181,0,False,True,laptop,1.0,0.2930286165449702,full,300,True,200,0,16,20,attack-v2-row-v1,462629425,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,49.09982780000428,0,False,362,75.11930778081528,0,False,True,laptop,1.0,0.30423429477380093,full,300,True,100,0,16,20,attack-v2-row-v1,569945827,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,48.63076580001507,0,False,287,58.84437090640581,0,False,True,laptop,1.0,0.2938848415125057,full,300,True,50,0,16,20,attack-v2-row-v1,1787926492,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,38.50255159998778,0,False,353,75.15019016432342,0,False,True,laptop,1.0,0.2977122587841043,full,300,True,200,0,17,20,attack-v2-row-v1,303193448,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,49.45464109999011,0,False,326,64.60969700146421,0,False,True,laptop,1.0,0.3057721423622883,full,300,True,100,0,17,20,attack-v2-row-v1,630208760,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,48.48427950000041,0,False,371,76.5595310263115,0,False,True,laptop,1.0,0.29372441719536874,full,300,True,50,0,17,20,attack-v2-row-v1,1441600299,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,38.09286559998873,0,False,346,71.6027443533761,0,False,True,laptop,1.0,0.31376429054763216,full,300,True,200,0,18,20,attack-v2-row-v1,988007370,300,300,False,True,sybil_capture,0,0,0,False
False,True,False,0.0,False,False,True,True,50.07480659999419,0,False,269,56.52561086628971,0,False,True,laptop,1.0,0.2923490424646141,full,300,True,100,0,18,20,attack-v2-row-v1,1172906983,300,300,False,True,sybil_capture,0,0,0,False
